"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","PASSCAR","TOT","IDX2015","M","2017-04",118.249825649645,
"CZE","PASSCAR","TOT","IDX2015","M","2017-05",140.393403708789,
"CZE","PASSCAR","TOT","IDX2015","M","2017-06",138.444145076822,
"CZE","PASSCAR","TOT","IDX2015","M","2017-07",102.135954292051,
"CZE","PASSCAR","TOT","IDX2015","M","2017-08",110.156503809718,
"CZE","PASSCAR","TOT","IDX2015","M","2017-09",105.098827412641,
"CZE","PASSCAR","TOT","IDX2015","M","2017-10",120.552549846875,
"CZE","PASSCAR","TOT","IDX2015","M","2017-11",119.164677700914,
"CZE","PASSCAR","TOT","IDX2015","M","2017-12",103.788925611959,
"CZE","PASSCAR","TOT","IDX2015","M","2018-01",120.692896468377,
"CZE","PASSCAR","TOT","IDX2015","M","2018-02",105.005262998306,
"CZE","PASSCAR","TOT","IDX2015","M","2018-03",127.107256873303,
"CZE","PASSCAR","TOT","IDX2015","M","2018-04",126.098840407698,
"CZE","PASSCAR","TOT","IDX2015","M","2018-05",133.693152037842,
"CZE","PASSCAR","TOT","IDX2015","M","2018-06",134.79513291778,
"CZE","PASSCAR","TOT","IDX2015","M","2018-07",112.474822076004,
"CZE","PASSCAR","TOT","IDX2015","M","2018-08",144.660980607042,
"CZE","PASSCAR","TOT","IDX2015","M","2018-09",75.5376705059842,
"CZE","PASSCAR","TOT","IDX2015","M","2018-10",102.421845558073,
"CZE","PASSCAR","TOT","IDX2015","M","2018-11",100.233477867251,
"CZE","PASSCAR","TOT","IDX2015","M","2018-12",76.2342055904738,
"CZE","PASSCAR","TOT","IDX2015","M","2019-01",100.207487752158,
"CZE","PASSCAR","TOT","IDX2015","M","2019-02",97.9671398311509,
"CZE","PASSCAR","TOT","IDX2015","M","2019-03",111.710712692273,
"CZE","PASSCAR","TOT","IDX2015","M","2019-04",119.14388560884,
"CZE","PASSCAR","TOT","IDX2015","M","2019-05",125.059235803983,
"CZE","PASSCAR","TOT","IDX2015","M","2019-06",113.847100152909,
"CZE","PASSCAR","TOT","IDX2015","M","2019-07",113.400070173311,
"CZE","PASSCAR","TOT","IDX2015","M","2019-08",130.085724062948,
"CZE","PASSCAR","TOT","IDX2015","M","2019-09",81.9728230029846,
"CZE","PASSCAR","TOT","IDX2015","M","2019-10",103.622588875364,
"CZE","PASSCAR","TOT","IDX2015","M","2019-11",104.8077381236,
"CZE","PASSCAR","TOT","IDX2015","M","2019-12",97.2394166085499,
"CZE","PASSCAR","TOT","IDX2015","M","2020-01",99.4485763914458,
"CZE","PASSCAR","TOT","IDX2015","M","2020-02",90.3260459938404,
"CZE","PASSCAR","TOT","IDX2015","M","2020-03",71.1349450092482,
"CZE","PASSCAR","TOT","IDX2015","M","2020-04",55.5096878154009,
"CZE","PASSCAR","TOT","IDX2015","M","2020-05",69.5755381036746,
"CZE","PASSCAR","TOT","IDX2015","M","2020-06",107.968136118896,
"CZE","PASSCAR","TOT","IDX2015","M","2020-07",102.764915077299,
"CZE","PASSCAR","TOT","IDX2015","M","2020-08",86.3443603616091,
"CZE","PASSCAR","TOT","IDX2015","M","2020-09",87.8933712211456,
"CZE","PASSCAR","TOT","IDX2015","M","2020-10",87.5087175177708,
"CZE","PASSCAR","TOT","IDX2015","M","2020-11",90.8822344568282,
"CZE","PASSCAR","TOT","IDX2015","M","2020-12",105.691402036759,
"CZE","PASSCAR","TOT","IDX2015","M","2021-01",76.8995525368518,
"CZE","PASSCAR","TOT","IDX2015","M","2021-02",76.3433640738639,
"CZE","PASSCAR","TOT","IDX2015","M","2021-03",104.235955591557,
"CZE","PASSCAR","TOT","IDX2015","M","2021-04",98.6376848005475,
"CZE","PASSCAR","TOT","IDX2015","M","2021-05",112.973832285787,
"CZE","PASSCAR","TOT","IDX2015","M","2021-06",117.272597322152,
"CZE","PASSCAR","TOT","IDX2015","M","2021-07",95.6696136569391,
"CZE","PASSCAR","TOT","IDX2015","M","2021-08",85.5022806325994,
"CZE","PASSCAR","TOT","IDX2015","M","2021-09",73.6299960581659,
"CZE","PASSCAR","TOT","IDX2015","M","2021-10",65.8589516453909,
"CZE","PASSCAR","TOT","IDX2015","M","2021-11",84.0728243024903,
"CZE","PASSCAR","TOT","IDX2015","M","2021-12",84.249557085122,
"DNK","PASSCAR","TOT","IDX2015","M","2015-01",92.9156262702514,
"DNK","PASSCAR","TOT","IDX2015","M","2015-02",78.4739562162476,
"DNK","PASSCAR","TOT","IDX2015","M","2015-03",113.454503222809,
"DNK","PASSCAR","TOT","IDX2015","M","2015-04",98.286975204692,
"DNK","PASSCAR","TOT","IDX2015","M","2015-05",98.728296846873,
"DNK","PASSCAR","TOT","IDX2015","M","2015-06",123.779106904361,
"DNK","PASSCAR","TOT","IDX2015","M","2015-07",94.0828058765461,
"DNK","PASSCAR","TOT","IDX2015","M","2015-08",93.5659950060972,
"DNK","PASSCAR","TOT","IDX2015","M","2015-09",103.002148539574,
"DNK","PASSCAR","TOT","IDX2015","M","2015-10",97.6424133325591,
"DNK","PASSCAR","TOT","IDX2015","M","2015-11",99.1057429882121,
"DNK","PASSCAR","TOT","IDX2015","M","2015-12",106.962429591777,
"DNK","PASSCAR","TOT","IDX2015","M","2016-01",95.1164276174438,
"DNK","PASSCAR","TOT","IDX2015","M","2016-02",96.3358689971546,
"DNK","PASSCAR","TOT","IDX2015","M","2016-03",111.207246965914,
"DNK","PASSCAR","TOT","IDX2015","M","2016-04",115.301085883514,
"DNK","PASSCAR","TOT","IDX2015","M","2016-05",122.669995935195,
"DNK","PASSCAR","TOT","IDX2015","M","2016-06",137.175541490041,
"DNK","PASSCAR","TOT","IDX2015","M","2016-07",91.1271122466756,
"DNK","PASSCAR","TOT","IDX2015","M","2016-08",100.812960919807,
"DNK","PASSCAR","TOT","IDX2015","M","2016-09",106.846292317519,
"DNK","PASSCAR","TOT","IDX2015","M","2016-10",98.6760350734568,
"DNK","PASSCAR","TOT","IDX2015","M","2016-11",104.384182103246,
"DNK","PASSCAR","TOT","IDX2015","M","2016-12",112.21764125196,
"DNK","PASSCAR","TOT","IDX2015","M","2017-01",113.17577376459,
"DNK","PASSCAR","TOT","IDX2015","M","2017-02",101.294930607979,
"DNK","PASSCAR","TOT","IDX2015","M","2017-03",132.00162592184,
"DNK","PASSCAR","TOT","IDX2015","M","2017-04",102.427269031996,
"DNK","PASSCAR","TOT","IDX2015","M","2017-05",129.562743162418,
"DNK","PASSCAR","TOT","IDX2015","M","2017-06",139.260205562975,
"DNK","PASSCAR","TOT","IDX2015","M","2017-07",88.3862725741827,
"DNK","PASSCAR","TOT","IDX2015","M","2017-08",88.874049126067,
"DNK","PASSCAR","TOT","IDX2015","M","2017-09",83.1891295511294,
"DNK","PASSCAR","TOT","IDX2015","M","2017-10",107.56634341792,
"DNK","PASSCAR","TOT","IDX2015","M","2017-11",104.604842924337,
"DNK","PASSCAR","TOT","IDX2015","M","2017-12",95.7087277161605,
"DNK","PASSCAR","TOT","IDX2015","M","2018-01",115.544974159456,
"DNK","PASSCAR","TOT","IDX2015","M","2018-02",100.301956913071,
"DNK","PASSCAR","TOT","IDX2015","M","2018-03",114.888798559898,
"DNK","PASSCAR","TOT","IDX2015","M","2018-04",108.971604436444,
"DNK","PASSCAR","TOT","IDX2015","M","2018-05",131.194471865745,
"DNK","PASSCAR","TOT","IDX2015","M","2018-06",130.985424772081,
"DNK","PASSCAR","TOT","IDX2015","M","2018-07",95.7087277161605,
"DNK","PASSCAR","TOT","IDX2015","M","2018-08",119.998838627257,
"DNK","PASSCAR","TOT","IDX2015","M","2018-09",69.6010684629232,
"DNK","PASSCAR","TOT","IDX2015","M","2018-10",96.6378259102259,
"DNK","PASSCAR","TOT","IDX2015","M","2018-11",104.111259508739,
"DNK","PASSCAR","TOT","IDX2015","M","2018-12",80.7154056094304,
"DNK","PASSCAR","TOT","IDX2015","M","2019-01",123.633935311538,
"DNK","PASSCAR","TOT","IDX2015","M","2019-02",107.990244468962,
"DNK","PASSCAR","TOT","IDX2015","M","2019-03",152.070146913652,
"DNK","PASSCAR","TOT","IDX2015","M","2019-04",94.3847627896173,
"DNK","PASSCAR","TOT","IDX2015","M","2019-05",111.172405783636,
"DNK","PASSCAR","TOT","IDX2015","M","2019-06",120.666627954242,
"DNK","PASSCAR","TOT","IDX2015","M","2019-07",97.4159456477556,
"DNK","PASSCAR","TOT","IDX2015","M","2019-08",108.652226932234,
"DNK","PASSCAR","TOT","IDX2015","M","2019-09",92.6078624934673,
"DNK","PASSCAR","TOT","IDX2015","M","2019-10",106.683700133558,
"DNK","PASSCAR","TOT","IDX2015","M","2019-11",105.022937111666,
"DNK","PASSCAR","TOT","IDX2015","M","2019-12",89.8379885024098,
"DNK","PASSCAR","TOT","IDX2015","M","2020-01",108.472214157134,
"DNK","PASSCAR","TOT","IDX2015","M","2020-02",87.4339469252656,
"DNK","PASSCAR","TOT","IDX2015","M","2020-03",88.363045119331,
"DNK","PASSCAR","TOT","IDX2015","M","2020-04",59.7235932872656,
"DNK","PASSCAR","TOT","IDX2015","M","2020-05",67.0460484292434,
"DNK","PASSCAR","TOT","IDX2015","M","2020-06",104.802276290575,
"DNK","PASSCAR","TOT","IDX2015","M","2020-07",110.922710643981,
"DNK","PASSCAR","TOT","IDX2015","M","2020-08",102.642122989373,
"DNK","PASSCAR","TOT","IDX2015","M","2020-09",100.058068637129,
"DNK","PASSCAR","TOT","IDX2015","M","2020-10",87.8346205214564,
"DNK","PASSCAR","TOT","IDX2015","M","2020-11",105.905580396028,
"DNK","PASSCAR","TOT","IDX2015","M","2020-12",132.239707334069,
"DNK","PASSCAR","TOT","IDX2015","M","2021-01",59.8803786075141,
"DNK","PASSCAR","TOT","IDX2015","M","2021-02",57.9292723999768,
"DNK","PASSCAR","TOT","IDX2015","M","2021-03",138.615643690843,
"DNK","PASSCAR","TOT","IDX2015","M","2021-04",90.7612798327623,
"DNK","PASSCAR","TOT","IDX2015","M","2021-05",98.8270135299924,
"DNK","PASSCAR","TOT","IDX2015","M","2021-06",119.075547296905,
"DNK","PASSCAR","TOT","IDX2015","M","2021-07",78.7759131293189,
"DNK","PASSCAR","TOT","IDX2015","M","2021-08",92.4046222635155,
"DNK","PASSCAR","TOT","IDX2015","M","2021-09",82.9336275477614,
"DNK","PASSCAR","TOT","IDX2015","M","2021-10",73.8574995644852,
"DNK","PASSCAR","TOT","IDX2015","M","2021-11",86.9577841008072,
"DNK","PASSCAR","TOT","IDX2015","M","2021-12",103.455083909181,
"FIN","PASSCAR","TOT","IDX2015","M","2015-01",113.23022633915,
"FIN","PASSCAR","TOT","IDX2015","M","2015-02",88.1096132109282,
"FIN","PASSCAR","TOT","IDX2015","M","2015-03",122.383039726518,
"FIN","PASSCAR","TOT","IDX2015","M","2015-04",106.271882667549,
"FIN","PASSCAR","TOT","IDX2015","M","2015-05",100.537589942933,
"FIN","PASSCAR","TOT","IDX2015","M","2015-06",99.0268243597166,
"FIN","PASSCAR","TOT","IDX2015","M","2015-07",96.1927604554352,
"FIN","PASSCAR","TOT","IDX2015","M","2015-08",92.6529374465856,
"FIN","PASSCAR","TOT","IDX2015","M","2015-09",93.8990433655887,
"FIN","PASSCAR","TOT","IDX2015","M","2015-10",101.088964243377,
"FIN","PASSCAR","TOT","IDX2015","M","2015-11",99.2142916218675,
"FIN","PASSCAR","TOT","IDX2015","M","2015-12",87.3928266203512,
"FIN","PASSCAR","TOT","IDX2015","M","2016-01",130.058169988697,
"FIN","PASSCAR","TOT","IDX2015","M","2016-02",106.591679761806,
"FIN","PASSCAR","TOT","IDX2015","M","2016-03",128.514321947454,
"FIN","PASSCAR","TOT","IDX2015","M","2016-04",122.27276486643,
"FIN","PASSCAR","TOT","IDX2015","M","2016-05",116.042235271414,
"FIN","PASSCAR","TOT","IDX2015","M","2016-06",118.578557053456,
"FIN","PASSCAR","TOT","IDX2015","M","2016-07",92.0243707440796,
"FIN","PASSCAR","TOT","IDX2015","M","2016-08",101.463898767678,
"FIN","PASSCAR","TOT","IDX2015","M","2016-09",106.426267471673,
"FIN","PASSCAR","TOT","IDX2015","M","2016-10",101.077936757368,
"FIN","PASSCAR","TOT","IDX2015","M","2016-11",99.3355939679652,
"FIN","PASSCAR","TOT","IDX2015","M","2016-12",89.8850384583574,
"FIN","PASSCAR","TOT","IDX2015","M","2017-01",140.53428169713,
"FIN","PASSCAR","TOT","IDX2015","M","2017-02",101.099991729385,
"FIN","PASSCAR","TOT","IDX2015","M","2017-03",123.662228103548,
"FIN","PASSCAR","TOT","IDX2015","M","2017-04",103.647340997436,
"FIN","PASSCAR","TOT","IDX2015","M","2017-05",121.941940286163,
"FIN","PASSCAR","TOT","IDX2015","M","2017-06",119.846717944477,
"FIN","PASSCAR","TOT","IDX2015","M","2017-07",97.648388608607,
"FIN","PASSCAR","TOT","IDX2015","M","2017-08",106.65784467786,
"FIN","PASSCAR","TOT","IDX2015","M","2017-09",100.548617428942,
"FIN","PASSCAR","TOT","IDX2015","M","2017-10",96.5125575496926,
"FIN","PASSCAR","TOT","IDX2015","M","2017-11",106.635789705842,
"FIN","PASSCAR","TOT","IDX2015","M","2017-12",88.9807846056295,
"FIN","PASSCAR","TOT","IDX2015","M","2018-01",149.797369944587,
"FIN","PASSCAR","TOT","IDX2015","M","2018-02",100.460397540871,
"FIN","PASSCAR","TOT","IDX2015","M","2018-03",129.275218482067,
"FIN","PASSCAR","TOT","IDX2015","M","2018-04",121.820637940066,
"FIN","PASSCAR","TOT","IDX2015","M","2018-05",137.700217792849,
"FIN","PASSCAR","TOT","IDX2015","M","2018-06",128.591514349516,
"FIN","PASSCAR","TOT","IDX2015","M","2018-07",105.67639842307,
"FIN","PASSCAR","TOT","IDX2015","M","2018-08",132.407024508588,
"FIN","PASSCAR","TOT","IDX2015","M","2018-09",72.0315386099854,
"FIN","PASSCAR","TOT","IDX2015","M","2018-10",87.5582389104844,
"FIN","PASSCAR","TOT","IDX2015","M","2018-11",95.5752212389381,
"FIN","PASSCAR","TOT","IDX2015","M","2018-12",67.9734237587186,
"FIN","PASSCAR","TOT","IDX2015","M","2019-01",129.4406307722,
"FIN","PASSCAR","TOT","IDX2015","M","2019-02",89.1572243817716,
"FIN","PASSCAR","TOT","IDX2015","M","2019-03",102.324042676371,
"FIN","PASSCAR","TOT","IDX2015","M","2019-04",107.495933614534,
"FIN","PASSCAR","TOT","IDX2015","M","2019-05",120.100350122681,
"FIN","PASSCAR","TOT","IDX2015","M","2019-06",116.218675047556,
"FIN","PASSCAR","TOT","IDX2015","M","2019-07",101.684448487856,
"FIN","PASSCAR","TOT","IDX2015","M","2019-08",110.208695172718,
"FIN","PASSCAR","TOT","IDX2015","M","2019-09",93.0609544289141,
"FIN","PASSCAR","TOT","IDX2015","M","2019-10",103.338571389188,
"FIN","PASSCAR","TOT","IDX2015","M","2019-11",95.7516610150801,
"FIN","PASSCAR","TOT","IDX2015","M","2019-12",90.5907975629256,
"FIN","PASSCAR","TOT","IDX2015","M","2020-01",119.107876381882,
"FIN","PASSCAR","TOT","IDX2015","M","2020-02",91.2083367794227,
"FIN","PASSCAR","TOT","IDX2015","M","2020-03",101.45287128167,
"FIN","PASSCAR","TOT","IDX2015","M","2020-04",65.9553938190941,
"FIN","PASSCAR","TOT","IDX2015","M","2020-05",56.3835359633887,
"FIN","PASSCAR","TOT","IDX2015","M","2020-06",88.5066027072478,
"FIN","PASSCAR","TOT","IDX2015","M","2020-07",100.394232624817,
"FIN","PASSCAR","TOT","IDX2015","M","2020-08",93.601301243349,
"FIN","PASSCAR","TOT","IDX2015","M","2020-09",92.8955421387809,
"FIN","PASSCAR","TOT","IDX2015","M","2020-10",82.7282000385962,
"FIN","PASSCAR","TOT","IDX2015","M","2020-11",81.3277093154688,
"FIN","PASSCAR","TOT","IDX2015","M","2020-12",89.6865437101977,
"FIN","PASSCAR","TOT","IDX2015","M","2021-01",103.393708819232,
"FIN","PASSCAR","TOT","IDX2015","M","2021-02",90.1496981225705,
"FIN","PASSCAR","TOT","IDX2015","M","2021-03",115.00565158658,
"FIN","PASSCAR","TOT","IDX2015","M","2021-04",97.5381137485182,
"FIN","PASSCAR","TOT","IDX2015","M","2021-05",109.888898078461,
"FIN","PASSCAR","TOT","IDX2015","M","2021-06",109.679375844292,
"FIN","PASSCAR","TOT","IDX2015","M","2021-07",82.562787748463,
"FIN","PASSCAR","TOT","IDX2015","M","2021-08",87.1833043861826,
"FIN","PASSCAR","TOT","IDX2015","M","2021-09",72.064621068012,
"FIN","PASSCAR","TOT","IDX2015","M","2021-10",72.9247649767044,
"FIN","PASSCAR","TOT","IDX2015","M","2021-11",73.6415515672814,
"FIN","PASSCAR","TOT","IDX2015","M","2021-12",72.0094836379676,
"DEU","PASSCAR","TOT","IDX2015","M","2015-01",79.1020204975481,
"DEU","PASSCAR","TOT","IDX2015","M","2015-02",83.5624736045254,
"DEU","PASSCAR","TOT","IDX2015","M","2015-03",120.911329296372,
"DEU","PASSCAR","TOT","IDX2015","M","2015-04",109.067192507147,
"DEU","PASSCAR","TOT","IDX2015","M","2015-05",95.9631845122428,
"DEU","PASSCAR","TOT","IDX2015","M","2015-06",117.35554306525,
"DEU","PASSCAR","TOT","IDX2015","M","2015-07",108.618414855451,
"DEU","PASSCAR","TOT","IDX2015","M","2015-08",84.7078110642343,
"DEU","PASSCAR","TOT","IDX2015","M","2015-09",101.987060681052,
"DEU","PASSCAR","TOT","IDX2015","M","2015-10",104.19277102421,
"DEU","PASSCAR","TOT","IDX2015","M","2015-11",101.948882765728,
"DEU","PASSCAR","TOT","IDX2015","M","2015-12",92.5833161262391,
"DEU","PASSCAR","TOT","IDX2015","M","2016-01",81.7325537220036,
"DEU","PASSCAR","TOT","IDX2015","M","2016-02",93.6279686916141,
"DEU","PASSCAR","TOT","IDX2015","M","2016-03",120.864168342149,
"DEU","PASSCAR","TOT","IDX2015","M","2016-04",118.247109676043,
"DEU","PASSCAR","TOT","IDX2015","M","2016-05",107.396347271807,
"DEU","PASSCAR","TOT","IDX2015","M","2016-06",127.0961515788,
"DEU","PASSCAR","TOT","IDX2015","M","2016-07",104.377671908228,
"DEU","PASSCAR","TOT","IDX2015","M","2016-08",91.7303017240572,
"DEU","PASSCAR","TOT","IDX2015","M","2016-09",111.540148257571,
"DEU","PASSCAR","TOT","IDX2015","M","2016-10",98.3358296616201,
"DEU","PASSCAR","TOT","IDX2015","M","2016-11",103.517171640297,
"DEU","PASSCAR","TOT","IDX2015","M","2016-12",96.0185799187908,
"DEU","PASSCAR","TOT","IDX2015","M","2017-01",90.3540253059692,
"DEU","PASSCAR","TOT","IDX2015","M","2017-02",91.1785934183021,
"DEU","PASSCAR","TOT","IDX2015","M","2017-03",134.62693252303,
"DEU","PASSCAR","TOT","IDX2015","M","2017-04",108.805935792482,
"DEU","PASSCAR","TOT","IDX2015","M","2017-05",121.253059067848,
"DEU","PASSCAR","TOT","IDX2015","M","2017-06",122.653290256335,
"DEU","PASSCAR","TOT","IDX2015","M","2017-07",105.954943821697,
"DEU","PASSCAR","TOT","IDX2015","M","2017-08",94.9503468763042,
"DEU","PASSCAR","TOT","IDX2015","M","2017-09",107.809567061193,
"DEU","PASSCAR","TOT","IDX2015","M","2017-10",102.127794957147,
"DEU","PASSCAR","TOT","IDX2015","M","2017-11",113.274623351784,
"DEU","PASSCAR","TOT","IDX2015","M","2017-12",95.051780357213,
"DEU","PASSCAR","TOT","IDX2015","M","2018-01",100.845466154218,
"DEU","PASSCAR","TOT","IDX2015","M","2018-02",97.9708937063208,
"DEU","PASSCAR","TOT","IDX2015","M","2018-03",130.04183975132,
"DEU","PASSCAR","TOT","IDX2015","M","2018-04",117.548678401593,
"DEU","PASSCAR","TOT","IDX2015","M","2018-05",114.180787400789,
"DEU","PASSCAR","TOT","IDX2015","M","2018-06",127.749293365464,
"DEU","PASSCAR","TOT","IDX2015","M","2018-07",118.96837284103,
"DEU","PASSCAR","TOT","IDX2015","M","2018-08",118.428267627186,
"DEU","PASSCAR","TOT","IDX2015","M","2018-09",74.9088127978361,
"DEU","PASSCAR","TOT","IDX2015","M","2018-10",94.5569646311558,
"DEU","PASSCAR","TOT","IDX2015","M","2018-11",102.060047872111,
"DEU","PASSCAR","TOT","IDX2015","M","2018-12",88.72921814499,
"DEU","PASSCAR","TOT","IDX2015","M","2019-01",99.4504750717551,
"DEU","PASSCAR","TOT","IDX2015","M","2019-02",100.63511332665,
"DEU","PASSCAR","TOT","IDX2015","M","2019-03",129.32693957222,
"DEU","PASSCAR","TOT","IDX2015","M","2019-04",116.298538821388,
"DEU","PASSCAR","TOT","IDX2015","M","2019-05",124.625441588101,
"DEU","PASSCAR","TOT","IDX2015","M","2019-06",121.731780182543,
"DEU","PASSCAR","TOT","IDX2015","M","2019-07",124.560314556079,
"DEU","PASSCAR","TOT","IDX2015","M","2019-08",117.433770362335,
"DEU","PASSCAR","TOT","IDX2015","M","2019-09",91.5603725715384,
"DEU","PASSCAR","TOT","IDX2015","M","2019-10",106.521249565664,
"DEU","PASSCAR","TOT","IDX2015","M","2019-11",111.961228205994,
"DEU","PASSCAR","TOT","IDX2015","M","2019-12",106.067231807943,
"DEU","PASSCAR","TOT","IDX2015","M","2020-01",92.1884367079408,
"DEU","PASSCAR","TOT","IDX2015","M","2020-02",89.8090542793887,
"DEU","PASSCAR","TOT","IDX2015","M","2020-03",80.5175977108223,
"DEU","PASSCAR","TOT","IDX2015","M","2020-04",45.2296008598764,
"DEU","PASSCAR","TOT","IDX2015","M","2020-05",62.9366677042908,
"DEU","PASSCAR","TOT","IDX2015","M","2020-06",82.4463310212405,
"DEU","PASSCAR","TOT","IDX2015","M","2020-07",117.879179374444,
"DEU","PASSCAR","TOT","IDX2015","M","2020-08",93.9640840637771,
"DEU","PASSCAR","TOT","IDX2015","M","2020-09",99.272685760199,
"DEU","PASSCAR","TOT","IDX2015","M","2020-10",102.669771637427,
"DEU","PASSCAR","TOT","IDX2015","M","2020-11",108.601197364227,
"DEU","PASSCAR","TOT","IDX2015","M","2020-12",116.552683963591,
"DEU","PASSCAR","TOT","IDX2015","M","2021-01",63.5377827239942,
"DEU","PASSCAR","TOT","IDX2015","M","2021-02",72.7435261297263,
"DEU","PASSCAR","TOT","IDX2015","M","2021-03",109.42426830341,
"DEU","PASSCAR","TOT","IDX2015","M","2021-04",85.9564534712895,
"DEU","PASSCAR","TOT","IDX2015","M","2021-05",86.3251323594638,
"DEU","PASSCAR","TOT","IDX2015","M","2021-06",102.613253351017,
"DEU","PASSCAR","TOT","IDX2015","M","2021-07",88.4803131088114,
"DEU","PASSCAR","TOT","IDX2015","M","2021-08",72.3535125241653,
"DEU","PASSCAR","TOT","IDX2015","M","2021-09",73.7252974228036,
"DEU","PASSCAR","TOT","IDX2015","M","2021-10",66.8798474879618,
"DEU","PASSCAR","TOT","IDX2015","M","2021-11",74.2066385905113,
"DEU","PASSCAR","TOT","IDX2015","M","2021-12",85.2003810305666,
"GRC","PASSCAR","TOT","IDX2015","M","2015-01",92.5755896786449,
"GRC","PASSCAR","TOT","IDX2015","M","2015-02",77.4734842488523,
"GRC","PASSCAR","TOT","IDX2015","M","2015-03",103.356023428843,
"GRC","PASSCAR","TOT","IDX2015","M","2015-04",123.4921640019,
"GRC","PASSCAR","TOT","IDX2015","M","2015-05",143.580813677378,
"GRC","PASSCAR","TOT","IDX2015","M","2015-06",142.4568624347,
"GRC","PASSCAR","TOT","IDX2015","M","2015-07",86.2276397023904,
"GRC","PASSCAR","TOT","IDX2015","M","2015-08",70.7614373911667,
"GRC","PASSCAR","TOT","IDX2015","M","2015-09",81.1302833623556,
"GRC","PASSCAR","TOT","IDX2015","M","2015-10",78.2966598068704,
"GRC","PASSCAR","TOT","IDX2015","M","2015-11",92.7497229697641,
"GRC","PASSCAR","TOT","IDX2015","M","2015-12",107.899319297135,
"GRC","PASSCAR","TOT","IDX2015","M","2016-01",90.232705398132,
"GRC","PASSCAR","TOT","IDX2015","M","2016-02",52.3982903276872,
"GRC","PASSCAR","TOT","IDX2015","M","2016-03",99.9841697008074,
"GRC","PASSCAR","TOT","IDX2015","M","2016-04",154.107962640494,
"GRC","PASSCAR","TOT","IDX2015","M","2016-05",213.53490580972,
"GRC","PASSCAR","TOT","IDX2015","M","2016-06",140.303941744499,
"GRC","PASSCAR","TOT","IDX2015","M","2016-07",111.350324521133,
"GRC","PASSCAR","TOT","IDX2015","M","2016-08",66.0756688301409,
"GRC","PASSCAR","TOT","IDX2015","M","2016-09",72.7402247902485,
"GRC","PASSCAR","TOT","IDX2015","M","2016-10",79.0723444673104,
"GRC","PASSCAR","TOT","IDX2015","M","2016-11",93.351274339085,
"GRC","PASSCAR","TOT","IDX2015","M","2016-12",75.4313756529998,
"GRC","PASSCAR","TOT","IDX2015","M","2017-01",102.26373278455,
"GRC","PASSCAR","TOT","IDX2015","M","2017-02",82.1909134082634,
"GRC","PASSCAR","TOT","IDX2015","M","2017-03",149.517175874624,
"GRC","PASSCAR","TOT","IDX2015","M","2017-04",133.797688776318,
"GRC","PASSCAR","TOT","IDX2015","M","2017-05",168.845971188855,
"GRC","PASSCAR","TOT","IDX2015","M","2017-06",160.535064112712,
"GRC","PASSCAR","TOT","IDX2015","M","2017-07",133.306949501346,
"GRC","PASSCAR","TOT","IDX2015","M","2017-08",81.2727560550894,
"GRC","PASSCAR","TOT","IDX2015","M","2017-09",94.1427892987178,
"GRC","PASSCAR","TOT","IDX2015","M","2017-10",99.8258667088808,
"GRC","PASSCAR","TOT","IDX2015","M","2017-11",103.261041633687,
"GRC","PASSCAR","TOT","IDX2015","M","2017-12",85.9268640177299,
"GRC","PASSCAR","TOT","IDX2015","M","2018-01",140.652208326737,
"GRC","PASSCAR","TOT","IDX2015","M","2018-02",108.247585879373,
"GRC","PASSCAR","TOT","IDX2015","M","2018-03",175.051448472376,
"GRC","PASSCAR","TOT","IDX2015","M","2018-04",166.186480924489,
"GRC","PASSCAR","TOT","IDX2015","M","2018-05",197.356340034827,
"GRC","PASSCAR","TOT","IDX2015","M","2018-06",199.002691150863,
"GRC","PASSCAR","TOT","IDX2015","M","2018-07",144.435649833782,
"GRC","PASSCAR","TOT","IDX2015","M","2018-08",122.178249168909,
"GRC","PASSCAR","TOT","IDX2015","M","2018-09",77.9167326262466,
"GRC","PASSCAR","TOT","IDX2015","M","2018-10",112.790881747665,
"GRC","PASSCAR","TOT","IDX2015","M","2018-11",109.118252334969,
"GRC","PASSCAR","TOT","IDX2015","M","2018-12",84.4863067911984,
"GRC","PASSCAR","TOT","IDX2015","M","2019-01",145.79705556435,
"GRC","PASSCAR","TOT","IDX2015","M","2019-02",119.692892195662,
"GRC","PASSCAR","TOT","IDX2015","M","2019-03",150.672787715688,
"GRC","PASSCAR","TOT","IDX2015","M","2019-04",194.760170967231,
"GRC","PASSCAR","TOT","IDX2015","M","2019-05",218.9646984328,
"GRC","PASSCAR","TOT","IDX2015","M","2019-06",207.899319297135,
"GRC","PASSCAR","TOT","IDX2015","M","2019-07",185.562767136299,
"GRC","PASSCAR","TOT","IDX2015","M","2019-08",151.87589045433,
"GRC","PASSCAR","TOT","IDX2015","M","2019-09",93.3829349374703,
"GRC","PASSCAR","TOT","IDX2015","M","2019-10",115.181256925756,
"GRC","PASSCAR","TOT","IDX2015","M","2019-11",118.157353173975,
"GRC","PASSCAR","TOT","IDX2015","M","2019-12",104.448314073136,
"GRC","PASSCAR","TOT","IDX2015","M","2020-01",154.899477600127,
"GRC","PASSCAR","TOT","IDX2015","M","2020-02",124.457812252652,
"GRC","PASSCAR","TOT","IDX2015","M","2020-03",59.2528098781067,
"GRC","PASSCAR","TOT","IDX2015","M","2020-04",38.5309482349216,
